kind,subject,session,file,q_no,answer
mcq_key,Kathakali,2021-22,Kathakali-MS.md,25,D
mcq_key,Kathakali,2021-22,Kathakali-MS.md,26,D
mcq_key,Kathakali,2021-22,Kathakali-MS.md,27,C
mcq_key,Kathakali,2021-22,Kathakali-MS.md,28,A
mcq_key,Kathakali,2021-22,Kathakali-MS.md,29,A
mcq_key,Kathakali,2021-22,Kathakali-MS.md,30,C
answer_text,Applied,2021-22,Applied-Maths-MS_Term2.md,5,Year Y 3 yearly 3 yearly moving average(Trend) 1M for
answer_text,Applied,2021-22,Applied-Maths-MS_Term2.md,7,"Substituting, 𝑝0 = ₹48 in 𝑝 = 𝑥 2 + 4𝑥 + 3"
answer_text,Applied,2021-22,Applied-Maths-MS_Term2.md,11,Let the company produces 𝑥 and 𝑦 gallons of alkaline solution and
mcq_key,Physcal Education,2021-22,PhyscalEducation-MS.md,24,D
mcq_key,Physcal Education,2021-22,PhyscalEducation-MS.md,25,C
mcq_key,Physcal Education,2021-22,PhyscalEducation-MS.md,26,C
mcq_key,Physcal Education,2021-22,PhyscalEducation-MS.md,27,B
mcq_key,Physcal Education,2021-22,PhyscalEducation-MS.md,28,B
mcq_key,Physcal Education,2021-22,PhyscalEducation-MS.md,29,D
mcq_key,Physcal Education,2021-22,PhyscalEducation-MS.md,30,C
mcq_key,Physcal Education,2021-22,PhyscalEducation-MS.md,31,A
mcq_key,Physcal Education,2021-22,PhyscalEducation-MS.md,35,C
mcq_key,Physcal Education,2021-22,PhyscalEducation-MS.md,38,C
mcq_key,Business Studies,2021-22,BusinessStudies-MS_Term2.md,11,A
answer_text,Business Studies,2021-22,BusinessStudies-MS_Term2.md,6,Importance of Directing: (Any three) 1 mark for
answer_text,Business Studies,2021-22,BusinessStudies-MS_Term2.md,7,Factors affecting working capital requirement of the company (Any three) : 1x3=3
answer_text,Business Studies,2021-22,BusinessStudies-MS_Term2.md,10,Regulatory Functions of Securities and Exchange Board of India (Any five) 1 mark for
answer_text,Business Studies,2021-22,BusinessStudies-MS_Term2.md,12,Dividend decision: The decision involved here is how much of the profit earned by the company 1 mark
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,1,B
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,2,B
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,3,D
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,4,C
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,5,D
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,6,B
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,7,D
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,8,C
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,9,D
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,10,C
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,11,B
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,12,C
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,13,B
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,14,A
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,16,B
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,17,C
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,18,D
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,19,C
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,20,B
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,21,D
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,22,C
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,23,C
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,24,B
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,25,A
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,26,C
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,27,B
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,28,C
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,29,A
mcq_key,Carnatic Music Percussion,2021-22,CarnaticMusicPercussion-MS.md,30,A
answer_text,Informatics Practices,2021-22,InformaticsPractices-MS_Term2.md,2,(i) Cookies (1)
answer_text,Informatics Practices,2021-22,InformaticsPractices-MS_Term2.md,3,Output: (2)
answer_text,Informatics Practices,2021-22,InformaticsPractices-MS_Term2.md,4,Role of web server in hosting a website: (2)
answer_text,Informatics Practices,2021-22,InformaticsPractices-MS_Term2.md,8,Output: (3)
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS_Term2.md,6,"In a Carnatic music concert, a musician can exhibit his/her creativity through 4"
mcq_key,Biotechnology,2021-22,Biotechnology-MS_Term2.md,5,A
mcq_key,Biotechnology,2021-22,Biotechnology-MS_Term2.md,7,A
mcq_key,Biotechnology,2021-22,Biotechnology-MS_Term2.md,8,A
mcq_key,Biotechnology,2021-22,Biotechnology-MS_Term2.md,10,A
mcq_key,Biotechnology,2021-22,Biotechnology-MS_Term2.md,11,A
mcq_key,Biotechnology,2021-22,Biotechnology-MS_Term2.md,12,A
answer_text,Biotechnology,2021-22,Biotechnology-MS_Term2.md,6,T-cells play a major role in rejection of foreign grafts and hence they are 1
mcq_key,Home Science,2021-22,HomeScience-MS.md,30,B
mcq_key,Home Science,2021-22,HomeScience-MS.md,31,A
mcq_key,Home Science,2021-22,HomeScience-MS.md,32,B
mcq_key,Home Science,2021-22,HomeScience-MS.md,33,D
mcq_key,Home Science,2021-22,HomeScience-MS.md,34,D
mcq_key,Home Science,2021-22,HomeScience-MS.md,35,A
mcq_key,Home Science,2021-22,HomeScience-MS.md,36,C
mcq_key,Home Science,2021-22,HomeScience-MS.md,37,C
mcq_key,Home Science,2021-22,HomeScience-MS.md,38,A
mcq_key,Home Science,2021-22,HomeScience-MS.md,39,B
mcq_key,Home Science,2021-22,HomeScience-MS.md,40,C
mcq_key,Home Science,2021-22,HomeScience-MS.md,41,A
mcq_key,Home Science,2021-22,HomeScience-MS.md,42,B
mcq_key,Home Science,2021-22,HomeScience-MS.md,43,D
mcq_key,Home Science,2021-22,HomeScience-MS.md,44,B
mcq_key,Home Science,2021-22,HomeScience-MS.md,45,B
mcq_key,Home Science,2021-22,HomeScience-MS.md,46,C
mcq_key,Home Science,2021-22,HomeScience-MS.md,47,A
mcq_key,Home Science,2021-22,HomeScience-MS.md,48,B
mcq_key,Home Science,2021-22,HomeScience-MS.md,49,C
mcq_key,Home Science,2021-22,HomeScience-MS.md,50,A
mcq_key,Home Science,2021-22,HomeScience-MS.md,51,C
mcq_key,Home Science,2021-22,HomeScience-MS.md,52,D
mcq_key,Home Science,2021-22,HomeScience-MS.md,53,A
mcq_key,Home Science,2021-22,HomeScience-MS.md,54,C
mcq_key,Home Science,2021-22,HomeScience-MS.md,55,B
mcq_key,Physics,2021-22,Physics-MS.md,32,B
answer_text,Physics,2021-22,Physics-MS.md,2,Q Q2
answer_text,Physics,2021-22,Physics-MS.md,4,(ii)
answer_text,Physics,2021-22,Physics-MS.md,5,(i)
answer_text,Physics,2021-22,Physics-MS.md,6,(iv)
answer_text,Physics,2021-22,Physics-MS.md,7,(iii)
answer_text,Physics,2021-22,Physics-MS.md,12,(iii)
answer_text,Physics,2021-22,Physics-MS.md,13,We know
answer_text,Physics,2021-22,Physics-MS.md,17,Correct option (iii)
answer_text,Physics,2021-22,Physics-MS.md,18,Correct option (i)
answer_text,Physics,2021-22,Physics-MS.md,23,Correct option is (iii)
answer_text,Physics,2021-22,Physics-MS.md,24,Correct option is (i)
answer_text,Physics,2021-22,Physics-MS.md,25,E = E0 sin t
answer_text,Physics,2021-22,Physics-MS.md,29,Net E F I at G  O
answer_text,Physics,2021-22,Physics-MS.md,30,k=2 A = Same
answer_text,Physics,2021-22,Physics-MS.md,31,Correct statement is option (iv) as Primary coil made of Thick Coper wire has very less
answer_text,Physics,2021-22,Physics-MS.md,45,"Correct option is (iv) as both statements are false. To increase the range of an ammeter, suitable"
answer_text,Physics,2021-22,Physics-MS.md,46,Correct option is (iii)
answer_text,Physics,2021-22,Physics-MS.md,51,Correct ans. (ii) i.e. II only
mcq_key,Persian,2021-22,Persian-MS.md,2,A
answer_text,Bodo,2021-22,Bodo-MS_Term2.md,4,(क) फन: गोनोखोगोनां साननाय-हनायज माबा बेसाद एबा जाथाइ बसार- ब जर खालामनो
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,1,B 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,2,A 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,3,D 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,4,A 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,5,B 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,6,C 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,7,B 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,8,C 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,9,D 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,10,A 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,11,C 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,12,C 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,13,B 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,14,D 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,15,C 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,16,B 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,17,A 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,18,D 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,19,B 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,20,D 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,21,C 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,22,C 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,23,A 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,24,B 0.6
answer_text,Carnatic Music Vocal,2021-22,CarnaticMusicVocal-MS.md,30,D 0.6
answer_text,Malayalam,2021-22,Malayalam-MS.md,20,O >
answer_text,Malayalam,2021-22,Malayalam-MS.md,31,"R9ST!Q ! : "" 2"
answer_text,Malayalam,2021-22,Malayalam-MS.md,34,Q $ 2 WX $ !# L2 F H Q YG
mcq_key,Legal Studies,2021-22,LegalStudies-MS_Term2.md,15,A
answer_text,Legal Studies,2021-22,LegalStudies-MS_Term2.md,4,When can a senior advocate be appointed under the NALSA regulation? 6 R 2
answer_text,Legal Studies,2021-22,LegalStudies-MS_Term2.md,5,In a country Jingpa to give effect to a treaty it was put before the legislature 7 A 1+
answer_text,Legal Studies,2021-22,LegalStudies-MS_Term2.md,6,By passing of which legislation was the right to free legal aid under Article 6 R 1+
answer_text,Legal Studies,2021-22,LegalStudies-MS_Term2.md,7,The Citizens of Yodaland have been facing continuous and grave human 7 A 2
answer_text,Legal Studies,2021-22,LegalStudies-MS_Term2.md,12,Why does legal aid stand first in the species of human rights? 6 R 3
answer_text,Legal Studies,2021-22,LegalStudies-MS_Term2.md,18,What is the contribution of UNESCO and WHO to foster greater cooperation 7 R 5
mcq_key,Japanese,2021-22,Japanese-MS.md,16,A
mcq_key,Economics,2021-22,Economics-MS.md,1,D
mcq_key,Economics,2021-22,Economics-MS.md,2,C
mcq_key,Economics,2021-22,Economics-MS.md,3,D
mcq_key,Economics,2021-22,Economics-MS.md,4,D
mcq_key,Economics,2021-22,Economics-MS.md,5,A
mcq_key,Economics,2021-22,Economics-MS.md,6,A
mcq_key,Economics,2021-22,Economics-MS.md,7,C
mcq_key,Economics,2021-22,Economics-MS.md,8,C
mcq_key,Economics,2021-22,Economics-MS.md,9,B
mcq_key,Economics,2021-22,Economics-MS.md,10,D
mcq_key,Economics,2021-22,Economics-MS.md,11,C
mcq_key,Economics,2021-22,Economics-MS.md,12,C
mcq_key,Economics,2021-22,Economics-MS.md,13,B
mcq_key,Economics,2021-22,Economics-MS.md,14,C
mcq_key,Economics,2021-22,Economics-MS.md,15,A
mcq_key,Economics,2021-22,Economics-MS.md,16,A
mcq_key,Economics,2021-22,Economics-MS.md,17,D
mcq_key,Economics,2021-22,Economics-MS.md,18,B
mcq_key,Economics,2021-22,Economics-MS.md,19,C
mcq_key,Economics,2021-22,Economics-MS.md,20,B
answer_text,ODIA,2021-22,ODIA-MS_Term2.md,7,Kaòu ^ûc I iûjòZ¥ KéZò 1
answer_text,ODIA,2021-22,ODIA-MS_Term2.md,9,"MûÌòKu _eòPòZò, aòhd ^òùŸðg 1"
mcq_key,Geography,2021-22,Geography-MS.md,10,C
mcq_key,Geography,2021-22,Geography-MS.md,16,B
mcq_key,Geography,2021-22,Geography-MS.md,19,A
mcq_key,Geography,2021-22,Geography-MS.md,53,A
mcq_key,Geography,2021-22,Geography-MS.md,56,B
mcq_key,Geography,2021-22,Geography-MS.md,58,B
answer_text,Geography,2021-22,Geography-MS.md,11,Which one of the following is not a method of mining?
answer_text,Geography,2021-22,Geography-MS.md,13,"According to Census of India, migration is enumerated on which of the following basis?"
answer_text,Geography,2021-22,Geography-MS.md,14,Clustered settlements are not found in which of the following regions of India?
answer_text,Geography,2021-22,Geography-MS.md,15,Coffee Plantations in Brazil are known as:
answer_text,Geography,2021-22,Geography-MS.md,18,Which of the following colonial super power had monopoly over sugarcane plantation in
answer_text,Geography,2021-22,Geography-MS.md,20,Which one of the following concepts is related to Naturalization of Humans?
answer_text,Geography,2021-22,Geography-MS.md,29,Which of the following is the most heavily used inland waterway of the world?
answer_text,Geography,2021-22,Geography-MS.md,32,Above mentioned line is an important characteristic of which of the following activity?
answer_text,Geography,2021-22,Geography-MS.md,33,Which of the following statement is not true regarding the ‘Smart City Mission’?
answer_text,Geography,2021-22,Geography-MS.md,34,Which of the following is NOT an environmental consequence of migration?
answer_text,Geography,2021-22,Geography-MS.md,44,"In the year 2015, a policy was formulated for the adolescents to give them"
answer_text,Geography,2021-22,Geography-MS.md,54,What does the transition from high fluctuating stage to low fluctuating stage indicate?
answer_text,Geography,2021-22,Geography-MS.md,55,"From the given graph, what condition can you infer about the developing countries?"
answer_text,Khuchipudi,2021-22,Khuchipudi-MS_Term2.md,6,"Until about the 18th century, the Bhama Kalaapam was the only 4"
answer_text,Economics,2021-22,Economics-MS_Term2.md,5,"The given statement is true; infrastructural development in an economy increases productivity,"
answer_text,Economics,2021-22,Economics-MS_Term2.md,6,Following will not be included in estimation of National Income of India:
answer_text,Economics,2021-22,Economics-MS_Term2.md,8,Economic advantages of China Pakistan Economic Corridor (CPEC) to the economy of
answer_text,Economics,2021-22,Economics-MS_Term2.md,9,China has become famous for its ‘Debt Trap Diplomacy’ in recent times. Under this 3
mcq_key,Biology,2021-22,Biology-MS_Term2.md,11,A
mcq_key,Biology,2021-22,Biology-MS_Term2.md,12,A
mcq_key,Biology,2021-22,Biology-MS_Term2.md,13,A
answer_text,Biology,2021-22,Biology-MS_Term2.md,5,This interaction will lead to competition between the individuals of 2
answer_text,Biology,2021-22,Biology-MS_Term2.md,6,The relationship between the plant and pollinator is called mutualism. 2
answer_text,Biology,2021-22,Biology-MS_Term2.md,7,Transformation of normal cells into cancerous neoplastic cells may be 3
mcq_key,Chemistry,2021-22,Chemistry-MS.md,12,D
mcq_key,Chemistry,2021-22,Chemistry-MS.md,13,A
mcq_key,Chemistry,2021-22,Chemistry-MS.md,14,B
mcq_key,Chemistry,2021-22,Chemistry-MS.md,15,D
mcq_key,Chemistry,2021-22,Chemistry-MS.md,16,B
mcq_key,Chemistry,2021-22,Chemistry-MS.md,17,B
mcq_key,Chemistry,2021-22,Chemistry-MS.md,18,C
mcq_key,Chemistry,2021-22,Chemistry-MS.md,19,B
mcq_key,Chemistry,2021-22,Chemistry-MS.md,20,A
mcq_key,Chemistry,2021-22,Chemistry-MS.md,22,D
mcq_key,Chemistry,2021-22,Chemistry-MS.md,37,D
mcq_key,Chemistry,2021-22,Chemistry-MS.md,38,C
mcq_key,Chemistry,2021-22,Chemistry-MS.md,39,D
mcq_key,Chemistry,2021-22,Chemistry-MS.md,40,D
mcq_key,Chemistry,2021-22,Chemistry-MS.md,48,A
mcq_key,Chemistry,2021-22,Chemistry-MS.md,50,B
mcq_key,Chemistry,2021-22,Chemistry-MS.md,51,D
mcq_key,Chemistry,2021-22,Chemistry-MS.md,52,A
mcq_key,Chemistry,2021-22,Chemistry-MS.md,36,D
answer_text,Bharatnatyam,2021-22,Bharatnatyam-MS_Term2.md,6,The Abhinayadarpanam is a text that was authored by Acharya
answer_text,History,2021-22,History-MS_Term2.md,1,Role of Dr BR Ambedkar in the Constituent Assembly of 3
answer_text,History,2021-22,History-MS_Term2.md,2,Critically analyse the Fifth Report of 1813. 3
answer_text,History,2021-22,History-MS_Term2.md,5,Role of prominent leaders of the Revolt of 1857. 6
answer_text,History,2021-22,History-MS_Term2.md,8,Read the source given below and answer the questions that 4H
answer_text,History,2021-22,History-MS_Term2.md,9,Read the source given below and answer the questions that 4H
answer_text,KTPI,2021-22,KTPI-MS.md,6,"Since ancient times, this martial art was accorded the status of a respectable sport and"
answer_text,KTPI,2021-22,KTPI-MS.md,7,Training of this martial art involves Ayurvedic treatments for body and mind and
answer_text,KTPI,2021-22,KTPI-MS.md,9,The Grand Anicut (Kallanai) was built across which river?
mcq_key,Manipuri,2021-22,Manipuri-MS.md,1,A
mcq_key,Manipuri,2021-22,Manipuri-MS.md,2,B
mcq_key,Manipuri,2021-22,Manipuri-MS.md,3,C
mcq_key,Manipuri,2021-22,Manipuri-MS.md,4,D
mcq_key,Manipuri,2021-22,Manipuri-MS.md,5,B
mcq_key,Manipuri,2021-22,Manipuri-MS.md,6,B
mcq_key,Manipuri,2021-22,Manipuri-MS.md,7,A
mcq_key,Manipuri,2021-22,Manipuri-MS.md,8,B
mcq_key,Manipuri,2021-22,Manipuri-MS.md,9,C
mcq_key,Manipuri,2021-22,Manipuri-MS.md,10,A
mcq_key,Manipuri,2021-22,Manipuri-MS.md,11,C
mcq_key,Manipuri,2021-22,Manipuri-MS.md,12,C
mcq_key,Manipuri,2021-22,Manipuri-MS.md,13,A
mcq_key,Manipuri,2021-22,Manipuri-MS.md,14,A
mcq_key,Manipuri,2021-22,Manipuri-MS.md,15,A
mcq_key,Manipuri,2021-22,Manipuri-MS.md,16,A
mcq_key,Manipuri,2021-22,Manipuri-MS.md,17,C
mcq_key,Manipuri,2021-22,Manipuri-MS.md,18,A
mcq_key,Manipuri,2021-22,Manipuri-MS.md,19,B
mcq_key,Manipuri,2021-22,Manipuri-MS.md,20,C
mcq_key,Manipuri,2021-22,Manipuri-MS.md,21,C
mcq_key,Manipuri,2021-22,Manipuri-MS.md,22,B
mcq_key,Manipuri,2021-22,Manipuri-MS.md,23,A
mcq_key,Manipuri,2021-22,Manipuri-MS.md,24,B
mcq_key,Manipuri,2021-22,Manipuri-MS.md,25,C
mcq_key,Manipuri,2021-22,Manipuri-MS.md,26,A
mcq_key,Manipuri,2021-22,Manipuri-MS.md,27,D
mcq_key,Manipuri,2021-22,Manipuri-MS.md,28,C
mcq_key,Manipuri,2021-22,Manipuri-MS.md,29,C
mcq_key,Manipuri,2021-22,Manipuri-MS.md,30,B
answer_text,Entrepreneurship,2021-22,Entrepreneurship-MS_Term2.md,4,Evaluate the two approaches used in sales strategy by a company while 2
answer_text,Entrepreneurship,2021-22,Entrepreneurship-MS_Term2.md,5,What is operating synergy? How is it different from financial synergy? 2
answer_text,Entrepreneurship,2021-22,Entrepreneurship-MS_Term2.md,6,Enlist any four main public relation tools? 2
answer_text,Entrepreneurship,2021-22,Entrepreneurship-MS_Term2.md,9,Explain the various approaches used in promotion strategy. 3
answer_text,Entrepreneurship,2021-22,Entrepreneurship-MS_Term2.md,12,Who are Angel Investors? State any four features of Angel Investors. 5
answer_text,Entrepreneurship,2021-22,Entrepreneurship-MS_Term2.md,15,Explain the factors affecting channels of distribution with relation to market 5
mcq_key,Khuchipudi,2021-22,Khuchipudi-MS.md,1,C
mcq_key,Khuchipudi,2021-22,Khuchipudi-MS.md,2,A
mcq_key,Khuchipudi,2021-22,Khuchipudi-MS.md,3,B
mcq_key,Khuchipudi,2021-22,Khuchipudi-MS.md,4,A
mcq_key,Khuchipudi,2021-22,Khuchipudi-MS.md,5,C
mcq_key,Khuchipudi,2021-22,Khuchipudi-MS.md,6,C
mcq_key,Khuchipudi,2021-22,Khuchipudi-MS.md,7,B
mcq_key,Khuchipudi,2021-22,Khuchipudi-MS.md,8,B
mcq_key,Khuchipudi,2021-22,Khuchipudi-MS.md,9,C
mcq_key,Khuchipudi,2021-22,Khuchipudi-MS.md,10,B
mcq_key,Khuchipudi,2021-22,Khuchipudi-MS.md,11,C
mcq_key,Khuchipudi,2021-22,Khuchipudi-MS.md,12,A
mcq_key,Khuchipudi,2021-22,Khuchipudi-MS.md,13,A
mcq_key,Khuchipudi,2021-22,Khuchipudi-MS.md,14,C
mcq_key,Khuchipudi,2021-22,Khuchipudi-MS.md,15,B
mcq_key,Khuchipudi,2021-22,Khuchipudi-MS.md,16,A
